<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.05.23	08:30:00	3323.000	3327.586	3322.649	3325.756	1997	0	159
2025.05.23	08:45:00	3325.731	3327.558	3323.800	3326.336	1973	0	159
2025.05.23	09:00:00	3326.394	3329.282	3324.889	3328.146	2227	0	159
2025.05.23	09:15:00	3328.106	3334.027	3327.707	3332.123	2481	0	159
2025.05.23	09:30:00	3332.145	3333.878	3329.078	3329.521	2420	0	159
2025.05.23	09:45:00	3329.539	3331.312	3327.511	3328.785	2287	0	159
2025.05.23	10:00:00	3328.674	3329.327	3323.352	3326.607	2435	0	159
2025.05.23	10:15:00	3326.507	3328.639	3325.857	3327.969	1874	0	159
2025.05.23	10:30:00	3328.001	3331.604	3326.254	3331.289	2166	0	159
2025.05.23	10:45:00	3331.368	3331.906	3328.282	3328.672	1815	0	159
2025.05.23	11:00:00	3328.662	3330.088	3326.592	3326.870	1758	0	159
2025.05.23	11:15:00	3326.835	3333.706	3325.431	3331.267	5296	0	159
2025.05.23	11:30:00	3331.310	3335.721	3324.505	3334.597	5158	0	159
2025.05.23	11:45:00	3334.515	3349.797	3330.477	3347.926	16370	0	159
2025.05.23	12:00:00	3347.966	3355.462	3344.809	3350.077	11644	0	159
2025.05.23	12:15:00	3350.101	3353.031	3346.039	3347.755	8280	0	159
2025.05.23	12:30:00	3347.707	3360.435	3346.151	3358.073	7444	0	159
2025.05.23	12:45:00	3358.076	3360.258	3350.317	3356.968	7609	0	159
2025.05.23	13:00:00	3356.937	3364.573	3353.720	3355.223	8403	0	159
2025.05.23	13:15:00	3355.264	3358.224	3345.647	3350.885	7583	0	159
2025.05.23	13:30:00	3350.996	3352.604	3337.140	3345.333	13540	0	159
2025.05.23	13:45:00	3345.416	3349.003	3339.895	3340.067	8717	0	159
2025.05.23	14:00:00	3340.015	3348.577	3336.556	3343.888	6820	0	159
2025.05.23	14:15:00	3343.928	3354.232	3343.928	3351.400	6779	0	159
2025.05.23	14:30:00	3351.435	3354.606	3348.451	3352.992	5424	0	159
2025.05.23	14:45:00	3352.983	3359.645	3350.730	3359.185	4903	0	159
2025.05.23	15:00:00	3359.267	3360.061	3354.419	3357.193	4897	0	159
2025.05.23	15:15:00	3357.154	3359.282	3352.075	3357.945	4254	0	159
2025.05.23	15:30:00	3357.997	3359.452	3355.605	3357.293	3247	0	160
2025.05.23	15:45:00	3357.335	3362.489	3357.222	3361.655	2888	0	159
2025.05.23	16:00:00	3361.687	3362.659	3357.130	3360.422	3408	0	159
2025.05.23	16:15:00	3360.418	3361.540	3358.420	3360.414	2388	0	160
2025.05.23	16:30:00	3360.406	3363.180	3360.224	3363.180	2078	0	160
2025.05.23	16:45:00	3363.195	3364.517	3357.462	3358.939	2466	0	159
2025.05.23	17:00:00	3358.953	3360.187	3357.706	3360.030	2224	0	159
2025.05.23	17:15:00	3360.101	3365.912	3356.348	3365.681	2844	0	159
2025.05.23	17:30:00	3365.749	3365.925	3362.852	3363.772	2147	0	159
2025.05.23	17:45:00	3363.765	3364.608	3362.067	3362.674	2076	0	159
2025.05.23	18:00:00	3362.687	3365.826	3361.219	3365.180	1677	0	160
2025.05.23	18:15:00	3365.167	3365.500	3363.893	3365.296	1775	0	160
2025.05.23	18:30:00	3365.318	3365.876	3363.568	3365.075	1482	0	159
2025.05.23	18:45:00	3365.059	3365.071	3361.062	3361.923	1570	0	159
2025.05.23	19:00:00	3361.947	3365.793	3360.389	3364.351	1906	0	159
2025.05.23	19:15:00	3364.430	3365.570	3362.997	3364.260	1497	0	160
2025.05.23	19:30:00	3364.297	3364.329	3359.593	3361.346	1868	0	159
2025.05.23	19:45:00	3361.353	3361.645	3358.282	3360.785	2233	0	159
2025.05.23	20:00:00	3360.743	3361.733	3360.032	3361.425	1316	0	160
2025.05.23	20:15:00	3361.443	3361.700	3359.287	3361.314	1118	0	159
2025.05.23	20:30:00	3361.339	3361.606	3356.918	3358.005	1314	0	160
2025.05.23	20:45:00	3358.062	3360.349	3356.103	3356.275	1751	0	159
2025.05.25	22:00:00	3352.094	3352.480	3346.172	3351.310	4511	0	159
2025.05.25	22:15:00	3351.348	3352.198	3341.382	3343.369	3879	0	159
2025.05.25	22:30:00	3343.327	3350.987	3342.820	3349.519	3279	0	159
2025.05.25	22:45:00	3349.487	3351.154	3344.095	3344.326	2751	0	159
2025.05.25	23:00:00	3344.376	3350.686	3344.376	3348.643	2050	0	159
2025.05.25	23:15:00	3348.634	3349.052	3345.323	3348.749	1861	0	159
2025.05.25	23:30:00	3348.749	3349.135	3344.938	3345.960	1528	0	160
2025.05.25	23:45:00	3345.983	3345.987	3341.388	3342.691	3005	0	160
2025.05.26	00:00:00	3342.658	3346.207	3335.312	3336.966	3963	0	159
2025.05.26	00:15:00	3337.008	3338.467	3331.390	3335.556	3767	0	159
2025.05.26	00:30:00	3335.579	3338.778	3333.550	3333.866	3470	0	159
2025.05.26	00:45:00	3333.908	3342.338	3332.614	3341.860	2997	0	159
2025.05.26	01:00:00	3341.896	3344.590	3335.554	3338.412	4776	0	159
2025.05.26	01:15:00	3338.369	3342.733	3336.740	3341.348	3979	0	159
2025.05.26	01:30:00	3341.389	3345.732	3339.398	3344.912	3789	0	159
2025.05.26	01:45:00	3344.915	3347.679	3342.637	3344.988	3141	0	159
2025.05.26	02:00:00	3344.934	3350.577	3343.227	3347.303	2795	0	160
2025.05.26	02:15:00	3347.340	3349.767	3345.866	3348.011	2418	0	159
2025.05.26	02:30:00	3347.984	3355.381	3346.910	3352.853	3745	0	159
2025.05.26	02:45:00	3352.887	3356.859	3347.426	3348.214	3279	0	159
2025.05.26	03:00:00	3348.174	3350.026	3346.129	3348.011	2509	0	159
2025.05.26	03:15:00	3348.092	3348.323	3344.307	3345.008	2782	0	159
2025.05.26	03:30:00	3344.969	3348.870	3344.969	3348.055	1854	0	159
2025.05.26	03:45:00	3348.060	3349.207	3347.345	3347.636	1478	0	159
2025.05.26	04:00:00	3347.639	3350.941	3347.144	3348.721	1901	0	159
2025.05.26	04:15:00	3348.737	3349.274	3347.257	3348.066	1459	0	159
2025.05.26	04:30:00	3348.054	3350.140	3346.253	3349.359	1661	0	159
2025.05.26	04:45:00	3349.287	3351.083	3348.791	3349.914	1519	0	159
2025.05.26	05:00:00	3349.897	3351.906	3347.581	3349.035	2228	0	159
2025.05.26	05:15:00	3348.951	3349.450	3345.320	3345.908	1994	0	160
2025.05.26	05:30:00	3345.875	3348.641	3344.289	3348.544	2495	0	159
2025.05.26	05:45:00	3348.569	3350.335	3346.573	3347.385	2251	0	159
2025.05.26	06:00:00	3347.389	3347.518	3344.931	3346.095	2310	0	160
2025.05.26	06:15:00	3346.108	3346.108	3338.723	3340.094	2918	0	159
2025.05.26	06:30:00	3340.050	3343.892	3338.602	3342.746	2274	0	160
2025.05.26	06:45:00	3342.710	3342.986	3337.043	3337.229	2495	0	159
2025.05.26	07:00:00	3337.211	3338.765	3333.991	3334.579	2990	0	159
2025.05.26	07:15:00	3334.597	3335.986	3332.525	3334.509	2366	0	159
2025.05.26	07:30:00	3334.556	3335.085	3332.124	3334.242	1921	0	160
2025.05.26	07:45:00	3334.209	3337.889	3333.352	3337.379	2253	0	159
2025.05.26	08:00:00	3337.404	3339.651	3333.528	3334.388	2533	0	160
2025.05.26	08:15:00	3334.414	3337.232	3333.505	3336.399	2170	0	159
2025.05.26	08:30:00	3336.453	3336.666	3331.001	3334.268	2350	0	159
2025.05.26	08:45:00	3334.306	3336.306	3332.605	3334.657	2679	0	160
2025.05.26	09:00:00	3334.691	3335.615	3333.454	3333.995	2274	0	159
2025.05.26	09:15:00	3333.986	3336.184	3323.485	3327.279	5049	0	159
2025.05.26	09:30:00	3327.240	3329.600	3324.831	3328.747	2711	0	159
2025.05.26	09:45:00	3328.752	3329.586	3326.770	3328.500	1521	0	160
2025.05.26	10:00:00	3328.551	3333.018	3328.551	3332.005	1766	0	159
2025.05.26	10:15:00	3332.042	3333.672	3331.029	3331.158	1267	0	159
2025.05.26	10:30:00	3331.204	3331.669	3329.292	3329.599	1204	0	160
2025.05.26	10:45:00	3329.564	3331.931	3329.323	3331.485	991	0	159
2025.05.26	11:00:00	3331.488	3332.894	3330.509	3331.456	1192	0	160
2025.05.26	11:15:00	3331.459	3332.252	3330.768	3331.617	949	0	160
2025.05.26	11:30:00	3331.621	3331.643	3329.175	3330.710	1211	0	159
2025.05.26	11:45:00	3330.721	3334.543	3330.476	3333.130	1371	0	159
2025.05.26	12:00:00	3333.152	3335.074	3332.618	3334.020	1446	0	159
2025.05.26	12:15:00	3334.022	3334.299	3326.440	3326.969	2302	0	159
2025.05.26	12:30:00	3326.980	3334.049	3326.350	3333.911	2307	0	160
2025.05.26	12:45:00	3333.946	3334.902	3332.041	3334.390	1772	0	159
2025.05.26	13:00:00	3334.447	3336.919	3331.241	3334.184	2514	0	160
2025.05.26	13:15:00	3334.183	3338.600	3333.624	3338.006	2050	0	160
2025.05.26	13:30:00	3338.053	3338.576	3334.620	3335.188	2562	0	159
2025.05.26	13:45:00	3335.223	3338.901	3334.675	3338.329	1933	0	159
2025.05.26	14:00:00	3338.353	3341.649	3337.161	3338.920	3038	0	159
2025.05.26	14:15:00	3338.968	3340.715	3336.204	3336.779	1830	0	160
2025.05.26	14:30:00	3336.824	3339.558	3335.739	3338.547	2005	0	160
2025.05.26	14:45:00	3338.505	3338.714	3335.502	3337.211	2018	0	160
2025.05.26	15:00:00	3337.223	3339.140	3336.877	3338.329	1914	0	159
2025.05.26	15:15:00	3338.373	3339.441	3337.513	3338.925	1168	0	160
2025.05.26	15:30:00	3338.944	3339.781	3337.179	3338.302	1259	0	159
2025.05.26	15:45:00	3338.315	3339.396	3337.523	3337.957	974	0	160
2025.05.26	16:00:00	3337.998	3339.524	3337.521	3338.797	1324	0	160
2025.05.26	16:15:00	3338.794	3341.047	3338.095	3340.540	946	0	160
2025.05.26	16:30:00	3340.564	3343.666	3339.601	3342.963	1138	0	159
2025.05.26	16:45:00	3342.890	3343.352	3341.539	3342.100	896	0	159
2025.05.26	17:00:00	3342.080	3343.105	3340.667	3341.855	908	0	160
2025.05.26	17:15:00	3341.804	3341.968	3340.637	3340.906	619	0	160
2025.05.26	17:30:00	3340.899	3341.802	3340.465	3341.282	728	0	160
2025.05.26	17:45:00	3341.295	3341.842	3340.892	3341.184	613	0	160
2025.05.26	18:00:00	3341.190	3341.938	3340.949	3341.558	656	0	160
2025.05.26	22:00:00	3346.458	3347.672	3342.829	3343.602	1202	0	159
2025.05.26	22:15:00	3343.612	3347.112	3342.902	3346.829	1442	0	160
2025.05.26	22:30:00	3346.831	3348.840	3346.189	3347.596	1419	0	159
2025.05.26	22:45:00	3347.639	3348.206	3346.860	3347.535	842	0	160
2025.05.26	23:00:00	3347.539	3348.500	3346.271	3346.562	1139	0	159
2025.05.26	23:15:00	3346.613	3347.639	3345.585	3347.211	901	0	160
2025.05.26	23:30:00	3347.336	3348.144	3346.530	3346.737	858	0	160
2025.05.26	23:45:00	3346.757	3347.465	3344.586	3346.139	1414	0	159
2025.05.27	00:00:00	3346.182	3349.511	3344.233	3349.411	1921	0	160
2025.05.27	00:15:00	3349.445	3350.029	3343.720	3344.390	2073	0	159
2025.05.27	00:30:00	3344.407	3346.748	3342.446	3345.130	2203	0	159
2025.05.27	00:45:00	3345.185	3345.413	3342.459	3345.093	1950	0	160
2025.05.27	01:00:00	3345.116	3347.323	3340.679	3343.475	3501	0	159
2025.05.27	01:15:00	3343.440	3343.561	3337.689	3339.395	2441	0	159
2025.05.27	01:30:00	3339.440	3341.437	3332.086	3332.086	2977	0	159
2025.05.27	01:45:00	3332.132	3335.942	3331.784	3335.905	2515	0	159
2025.05.27	02:00:00	3335.936	3340.002	3335.056	3339.604	2438	0	160
2025.05.27	02:15:00	3339.611	3341.998	3338.793	3341.183	1931	0	159
2025.05.27	02:30:00	3341.140	3342.261	3338.979	3341.384	2119	0	159
2025.05.27	02:45:00	3341.348	3344.466	3340.500	3342.942	1800	0	159
2025.05.27	03:00:00	3342.914	3344.218	3341.657	3344.163	1698	0	159
2025.05.27	03:15:00	3344.142	3347.229	3343.646	3346.764	1868	0	159
2025.05.27	03:30:00	3346.745	3347.228	3343.779	3344.264	1544	0	160
2025.05.27	03:45:00	3344.306	3344.772	3340.895	3341.217	1489	0	159
2025.05.27	04:00:00	3341.188	3341.485	3339.239	3340.753	1316	0	160
2025.05.27	04:15:00	3340.727	3341.117	3338.966	3339.863	1185	0	159
2025.05.27	04:30:00	3339.852	3340.194	3335.529	3336.506	1816	0	159
2025.05.27	04:45:00	3336.468	3336.997	3330.706	3330.966	2279	0	159
2025.05.27	05:00:00	3330.899	3332.674	3327.626	3328.587	3051	0	159
2025.05.27	05:15:00	3328.471	3330.296	3326.244	3326.974	2293	0	159
2025.05.27	05:30:00	3327.004	3328.097	3323.792	3324.573	4515	0	159
2025.05.27	05:45:00	3324.549	3328.551	3315.992	3323.425	5428	0	159
2025.05.27	06:00:00	3323.434	3328.356	3321.172	3324.256	4107	0	160
2025.05.27	06:15:00	3324.198	3327.135	3319.513	3320.378	4335	0	159
2025.05.27	06:30:00	3320.405	3322.126	3315.824	3316.245	4825	0	159
2025.05.27	06:45:00	3316.274	3316.561	3305.006	3308.732	7004	0	159
2025.05.27	07:00:00	3308.665	3312.508	3302.213	3308.820	6333	0	159
2025.05.27	07:15:00	3308.835	3310.558	3304.661	3304.988	4068	0	159
2025.05.27	07:30:00	3305.005	3310.711	3303.804	3309.807	3055	0	160
2025.05.27	07:45:00	3309.844	3311.370	3292.535	3296.244	6438	0	159
2025.05.27	08:00:00	3296.214	3310.344	3296.015	3305.704	5258	0	159
2025.05.27	08:15:00	3305.807	3308.444	3303.970	3307.077	2860	0	159
2025.05.27	08:30:00	3307.017	3307.337	3297.281	3300.008	4402	0	159
2025.05.27	08:45:00	3299.897	3302.257	3297.604	3298.620	2924	0	159
2025.05.27	09:00:00	3298.568	3309.730	3298.046	3306.181	3849	0	159
2025.05.27	09:15:00	3306.206	3306.206	3300.599	3301.484	2795	0	159
2025.05.27	09:30:00	3301.518	3301.518	3294.586	3296.177	3923	0	159
2025.05.27	09:45:00	3296.293	3298.673	3295.070	3296.296	2987	0	159
2025.05.27	10:00:00	3296.250	3299.660	3295.901	3296.925	2936	0	159
2025.05.27	10:15:00	3296.899	3298.988	3290.608	3294.751	4493	0	159
2025.05.27	10:30:00	3294.687	3297.791	3292.294	3296.043	3394	0	159
2025.05.27	10:45:00	3296.059	3297.226	3291.243	3293.264	2625	0	159
2025.05.27	11:00:00	3293.310	3298.156	3292.762	3293.488	2896	0	159
2025.05.27	11:15:00	3293.504	3294.032	3287.938	3290.273	2888	0	159
2025.05.27	11:30:00	3290.307	3293.635	3290.307	3291.870	2605	0	159
2025.05.27	11:45:00	3291.900	3293.777	3287.652	3288.403	2846	0	160
2025.05.27	12:00:00	3288.399	3294.554	3287.989	3294.200	3120	0	159
2025.05.27	12:15:00	3294.156	3297.932	3293.461	3295.125	2892	0	159
2025.05.27	12:30:00	3295.156	3297.195	3292.196	3294.602	3422	0	159
2025.05.27	12:45:00	3294.562	3296.298	3291.445	3293.817	3226	0	159
2025.05.27	13:00:00	3293.768	3299.468	3293.027	3298.163	4508	0	159
2025.05.27	13:15:00	3298.207	3298.761	3294.655	3296.472	3191	0	159
2025.05.27	13:30:00	3296.421	3304.926	3294.596	3300.893	6574	0	159
2025.05.27	13:45:00	3300.876	3302.784	3292.293	3295.318	4954	0	159
2025.05.27	14:00:00	3295.273	3298.412	3285.089	3298.036	5695	0	159
2025.05.27	14:15:00	3297.993	3298.876	3295.355	3296.227	3623	0	159
2025.05.27	14:30:00	3296.203	3300.572	3295.554	3298.607	3786	0	159
2025.05.27	14:45:00	3298.619	3303.259	3297.807	3299.883	3160	0	159
2025.05.27	15:00:00	3299.842	3303.061	3297.586	3297.899	2944	0	159
2025.05.27	15:15:00	3297.945	3298.318	3294.549	3296.215	3269	0	159
2025.05.27	15:30:00	3296.171	3296.308	3289.601	3291.548	2798	0	159
2025.05.27	15:45:00	3291.518	3295.529	3291.065	3293.605	2543	0	159
2025.05.27	16:00:00	3293.612	3296.351	3292.969	3295.555	2006	0	160
2025.05.27	16:15:00	3295.497	3298.806	3295.370	3297.995	1857	0	160
2025.05.27	16:30:00	3297.963	3298.258	3295.859	3296.181	1594	0	159
2025.05.27	16:45:00	3296.182	3297.907	3294.897	3297.752	1421	0	159
2025.05.27	17:00:00	3297.758	3299.309	3296.866	3299.309	1464	0	159
2025.05.27	17:15:00	3299.269	3302.976	3299.192	3301.930	1766	0	159
2025.05.27	17:30:00	3301.900	3303.597	3300.363	3303.503	1830	0	160
2025.05.27	17:45:00	3303.511	3304.375	3301.158	3301.329	1430	0	160
2025.05.27	18:00:00	3301.363	3303.406	3301.163	3302.222	1385	0	160
2025.05.27	18:15:00	3302.292	3302.350	3299.119	3301.139	1449	0	160
2025.05.27	18:30:00	3301.237	3303.253	3301.074	3301.307	1248	0	159
2025.05.27	18:45:00	3301.307	3304.014	3301.201	3303.106	1133	0	159
2025.05.27	19:00:00	3303.029	3305.248	3302.931	3304.291	1272	0	160
2025.05.27	19:15:00	3304.365	3305.380	3303.967	3304.722	1071	0	160
2025.05.27	19:30:00	3304.701	3308.008	3304.701	3306.995	1227	0	160
2025.05.27	19:45:00	3307.025	3307.699	3304.039	3304.380	1545	0	159
2025.05.27	20:00:00	3304.356	3304.989	3302.773	3303.604	989	0	160
2025.05.27	20:15:00	3303.629	3305.071	3303.212	3303.852	689	0	160
2025.05.27	20:30:00	3303.898	3304.936	3303.642	3303.816	871	0	160
2025.05.27	20:45:00	3303.818	3304.182	3299.640	3300.192	1031	0	160
2025.05.27	22:00:00	3301.449	3305.281	3301.411	3303.313	1410	0	159
2025.05.27	22:15:00	3303.299	3305.743	3302.510	3304.708	1071	0	160
2025.05.27	22:30:00	3304.699	3305.502	3303.711	3304.456	838	0	159
2025.05.27	22:45:00	3304.457	3305.578	3302.623	3303.105	1594	0	159
2025.05.27	23:00:00	3303.141	3307.812	3297.621	3306.889	2465	0	159
2025.05.27	23:15:00	3306.902	3310.093	3306.711	3308.435	1754	0	159
2025.05.27	23:30:00	3308.493	3310.734	3307.951	3310.311	1522	0	159
2025.05.27	23:45:00	3310.304	3310.957	3308.767	3309.435	1439	0	159
2025.05.28	00:00:00	3309.431	3311.783	3309.333	3311.146	1280	0	160
2025.05.28	00:15:00	3311.214	3312.571	3310.359	3312.019	1178	0	160
2025.05.28	00:30:00	3312.000	3315.754	3311.960	3314.358	1947	0	159
2025.05.28	00:45:00	3314.365	3314.719	3308.181	3308.488	2244	0	160
2025.05.28	01:00:00	3308.520	3310.775	3303.169	3306.279	3630	0	159
2025.05.28	01:15:00	3306.264	3308.140	3305.276	3307.277	2309	0	159
2025.05.28	01:30:00	3307.245	3309.259	3300.489	3301.576	2881	0	160
2025.05.28	01:45:00	3301.570	3304.252	3298.538	3301.870	2918	0	159
2025.05.28	02:00:00	3301.821	3313.665	3300.262	3306.438	4552	0	159
2025.05.28	02:15:00	3306.422	3310.453	3305.513	3309.764	2761	0	159
2025.05.28	02:30:00	3309.716	3311.919	3305.159	3305.567	2824	0	159
2025.05.28	02:45:00	3305.601	3306.364	3301.694	3302.393	2489	0	159
2025.05.28	03:00:00	3302.419	3304.064	3301.284	3301.674	2186	0	159
2025.05.28	03:15:00	3301.655	3303.292	3291.643	3293.910	4838	0	159
2025.05.28	03:30:00	3293.882	3298.638	3292.481	3297.897	3043	0	159
2025.05.28	03:45:00	3297.937	3300.376	3296.223	3297.757	2144	0	159
2025.05.28	04:00:00	3297.720	3298.910	3295.891	3297.249	2046	0	159
2025.05.28	04:15:00	3297.282	3297.557	3294.383	3295.071	1828	0	160
2025.05.28	04:30:00	3295.074	3299.318	3294.577	3296.462	1862	0	159
2025.05.28	04:45:00	3296.532	3297.998	3295.453	3296.463	1406	0	159
2025.05.28	05:00:00	3296.483	3303.193	3295.935	3303.115	2231	0	159
2025.05.28	05:15:00	3303.087	3310.293	3303.087	3308.746	3555	0	160
2025.05.28	05:30:00	3308.715	3309.533	3305.062	3309.218	2597	0	159
2025.05.28	05:45:00	3309.217	3309.261	3305.364	3307.200	2118	0	159
2025.05.28	06:00:00	3307.247	3307.923	3298.328	3300.071	2718	0	159
2025.05.28	06:15:00	3300.096	3305.772	3298.763	3304.213	3082	0	159
2025.05.28	06:30:00	3304.165	3306.760	3303.272	3306.613	1991	0	159
2025.05.28	06:45:00	3306.605	3308.727	3305.841	3308.274	1753	0	159
2025.05.28	07:00:00	3308.314	3313.368	3307.095	3312.901	2883	0	159
2025.05.28	07:15:00	3312.877	3313.206	3310.376	3310.658	1992	0	159
2025.05.28	07:30:00	3310.684	3317.674	3308.780	3317.500	3781	0	159
2025.05.28	07:45:00	3317.492	3322.406	3317.244	3319.221	2737	0	159
2025.05.28	08:00:00	3319.251	3323.820	3317.412	3323.820	2751	0	160
2025.05.28	08:15:00	3323.712	3323.777	3316.453	3318.465	2702	0	159
2025.05.28	08:30:00	3318.477	3318.962	3315.909	3317.606	1885	0	159
2025.05.28	08:45:00	3317.595	3323.691	3315.118	3321.637	3220	0	159
2025.05.28	09:00:00	3321.629	3323.334	3320.817	3321.751	1702	0	159
2025.05.28	09:15:00	3321.775	3323.550	3320.045	3323.426	1493	0	159
2025.05.28	09:30:00	3323.384	3323.537	3321.023	3322.574	1640	0	160
2025.05.28	09:45:00	3322.561	3325.529	3322.524	3324.108	1681	0	159
2025.05.28	10:00:00	3324.153	3324.739	3319.423	3319.485	1600	0	160
2025.05.28	10:15:00	3319.443	3321.069	3318.093	3319.474	1707	0	159
2025.05.28	10:30:00	3319.508	3319.540	3314.908	3315.879	2082	0	160
2025.05.28	10:45:00	3315.890	3316.101	3311.790	3313.357	2028	0	159
2025.05.28	11:00:00	3313.342	3313.764	3309.641	3309.701	1998	0	159
2025.05.28	11:15:00	3309.773	3313.552	3309.410	3313.156	1884	0	159
2025.05.28	11:30:00	3313.261	3315.123	3310.185	3311.407	1900	0	160
2025.05.28	11:45:00	3311.446	3311.943	3307.461	3311.143	2245	0	159
2025.05.28	12:00:00	3311.142	3313.537	3305.319	3309.309	2481	0	159
2025.05.28	12:15:00	3309.344	3312.289	3306.751	3310.892	2796	0	159
2025.05.28	12:30:00	3310.931	3314.569	3310.832	3311.277	2563	0	159
2025.05.28	12:45:00	3311.342	3313.300	3310.366	3312.335	2362	0	159
2025.05.28	13:00:00	3312.292	3316.438	3306.762	3306.999	4468	0	159
2025.05.28	13:15:00	3306.970	3310.757	3304.652	3305.526	3135	0	159
2025.05.28	13:30:00	3305.501	3309.540	3297.414	3301.402	7262	0	159
2025.05.28	13:45:00	3301.427	3307.685	3300.931	3305.229	4574	0	159
2025.05.28	14:00:00	3305.184	3309.018	3300.734	3303.986	4724	0	159
2025.05.28	14:15:00	3304.018	3308.374	3302.632	3307.814	2766	0	159
2025.05.28	14:30:00	3307.962	3308.423	3301.642	3304.115	3245	0	159
2025.05.28	14:45:00	3304.214	3304.662	3300.392	3302.606	3561	0	159
2025.05.28	15:00:00	3302.635	3302.748	3295.209	3299.139	3799	0	159
2025.05.28	15:15:00	3299.187	3300.871	3294.601	3295.066	2827	0	159
2025.05.28	15:30:00	3295.130	3297.850	3292.510	3295.556	2800	0	159
2025.05.28	15:45:00	3295.569	3296.650	3293.956	3296.094	2131	0	159
2025.05.28	16:00:00	3296.125	3297.784	3294.393	3297.233	1791	0	159
2025.05.28	16:15:00	3297.264	3299.189	3296.886	3297.432	1499	0	160
2025.05.28	16:30:00	3297.485	3297.543	3290.746	3291.874	2285	0	159
2025.05.28	16:45:00	3291.856	3293.560	3288.560	3293.410	2459	0	159
2025.05.28	17:00:00	3293.416	3296.010	3291.316	3295.962	1802	0	160
2025.05.28	17:15:00	3296.027	3299.122	3295.886	3296.807	2058	0	159
2025.05.28	17:30:00	3296.846	3298.381	3295.342	3297.430	1635	0	159
2025.05.28	17:45:00	3297.432	3297.769	3294.636	3296.756	1400	0	160
2025.05.28	18:00:00	3296.808	3300.759	3296.556	3299.463	1718	0	159
2025.05.28	18:15:00	3299.499	3302.893	3298.401	3301.648	1798	0	159
2025.05.28	18:30:00	3301.640	3302.336	3300.607	3300.761	1421	0	159
2025.05.28	18:45:00	3300.684	3302.988	3299.327	3302.067	1716	0	159
2025.05.28	19:00:00	3302.042	3303.065	3295.432	3295.792	2304	0	159
2025.05.28	19:15:00	3295.824	3298.608	3294.086	3294.122	2334	0	159
2025.05.28	19:30:00	3294.116	3297.985	3293.866	3294.862	2399	0	159
2025.05.28	19:45:00	3294.907	3298.308	3294.396	3296.983	1835	0	159
2025.05.28	20:00:00	3297.006	3297.340	3292.838	3294.117	1621	0	160
2025.05.28	20:15:00	3294.155	3296.813	3294.155	3296.813	1182	0	160
2025.05.28	20:30:00	3296.818	3297.309	3293.843	3294.034	923	0	160
2025.05.28	20:45:00	3294.031	3294.283	3276.439	3286.656	3316	0	159
2025.05.28	22:00:00	3286.879	3294.961	3286.648	3290.360	2409	0	159
2025.05.28	22:15:00	3290.352	3291.351	3282.049	3285.574	2461	0	159
2025.05.28	22:30:00	3285.493	3287.339	3282.663	3285.826	1971	0	159
2025.05.28	22:45:00	3285.772	3288.488	3284.567	3286.568	1938	0	159
2025.05.28	23:00:00	3286.540	3287.765	3265.963	3270.505	6585	0	159
2025.05.28	23:15:00	3270.432	3271.609	3261.207	3266.226	7304	0	159
2025.05.28	23:30:00	3266.255	3268.308	3250.273	3252.694	8390	0	159
2025.05.28	23:45:00	3252.739	3263.234	3251.813	3259.895	6825	0	159
2025.05.29	00:00:00	3259.921	3264.828	3256.481	3260.783	7309	0	159
